id,latitude,longitude,year,name,sex,bottom_depth,surface_temperature,bottom_temperature,haul,cpue
96033,55.35,-163.41667,1976,southern Tanner crab,female,48,11.1,5.8,174,10774
96034,55.7,-167.56667,1976,southern Tanner crab,female,132,8.8,3.3,150,5317
96035,55.7,-166.96667,1976,southern Tanner crab,female,132,8.4,3.5,151,691
96036,55.66667,-166.36667,1976,southern Tanner crab,female,124,8.1,3.4,107,4144
96037,55.68333,-165.78333,1976,southern Tanner crab,female,113,6.3,3.1,57,7595
96038,55.7,-165.18333,1976,southern Tanner crab,female,106,5.4,2.3,53,10939
96039,55.7,-164.53333,1976,southern Tanner crab,female,93,,,26,4939
96040,55.7,-164,1976,southern Tanner crab,female,91,,,165,5842
96041,55.66667,-163.38333,1976,southern Tanner crab,female,79,4.3,1,36,27347
96042,55.68333,-162.81667,1976,southern Tanner crab,female,53,4.1,1.8,37,11270
96043,55.71667,-168.15,1976,southern Tanner crab,female,132,9.2,3.5,149,101864
96044,56,-166.38333,1976,southern Tanner crab,female,123,8.1,3,108,380
96045,56.03333,-165.78333,1976,southern Tanner crab,female,104,5.6,2.5,58,5908
96046,56.01667,-165.16667,1976,southern Tanner crab,female,93,5,1.5,52,506
96047,56.01667,-164.58333,1976,southern Tanner crab,female,91,4.6,-0.4,51,3190
96069,57.66667,-161.5,1976,southern Tanner crab,female,51,4.7,2.3,88,276
96070,57.68333,-160.9,1976,southern Tanner crab,female,53,4.4,1.5,86,276
96071,57.66667,-159.65,1976,southern Tanner crab,female,48,3,1.9,82,127
96072,57.63333,-168.38333,1976,southern Tanner crab,female,68,,,218,172
96073,57.66667,-170.23333,1976,southern Tanner crab,female,71,6.4,1.2,124,456
72099,57.66667,-159.65,1976,southern Tanner crab,male,48,3,1.9,82,507
72100,57.63333,-168.38333,1976,southern Tanner crab,male,68,,,218,172
72101,57.66667,-170.23333,1976,southern Tanner crab,male,71,6.4,1.2,124,608
72102,57.66667,-170.88333,1976,southern Tanner crab,male,84,5.8,0.5,123,5663
72103,57.66667,-171.55,1976,southern Tanner crab,male,99,6,1.5,120,967
72104,57.96667,-167.2,1976,southern Tanner crab,male,62,,,203,50
72105,58,-165.28333,1976,southern Tanner crab,male,49,,,206,64
72106,58,-164,1976,southern Tanner crab,male,44,5.1,2.5,98,253
72107,58.01667,-161.48333,1976,southern Tanner crab,male,51,5.4,3.1,89,152
72108,58.01667,-160.85,1976,southern Tanner crab,male,42,6.6,2.6,85,380
72109,58.01667,-160.21667,1976,southern Tanner crab,male,49,3.7,2,84,109
72110,58.01667,-171.58333,1976,southern Tanner crab,male,95,6.2,1.2,121,253
72111,58,-172.08333,1976,southern Tanner crab,male,104,-0.4,0.5,83,769
72112,58.03333,-172.81667,1976,southern Tanner crab,male,108,,,80,508
72113,58.33333,-172.23333,1976,southern Tanner crab,male,104,-1.4,,81,64
72114,58.31667,-172.88333,1976,southern Tanner crab,male,106,,,78,145
72115,58.35,-173.41667,1976,southern Tanner crab,male,113,,,76,885
72116,58.68333,-172.88333,1976,southern Tanner crab,male,112,1.8,0.6,136,91
72117,58.66667,-173.43333,1976,southern Tanner crab,male,123,1.9,2.2,137,291
72118,58.78333,-174.6,1976,southern Tanner crab,male,148,0.2,1.1,72,272
72119,58.71667,-174.66667,1976,southern Tanner crab,male,166,0.3,2.2,73,272
72120,59,-173.61667,1976,southern Tanner crab,male,117,1.3,0.7,139,654
72121,59.01667,-174.25,1976,southern Tanner crab,male,128,1.4,1.4,141,419
72122,58.85,-175.13333,1976,southern Tanner crab,male,137,-0.7,1.6,74,654
72123,54.68333,-165.15,1976,southern Tanner crab,male,80,4.6,4.3,55,4963
96074,57.66667,-170.88333,1976,southern Tanner crab,female,84,5.8,0.5,123,276
96075,57.66667,-171.55,1976,southern Tanner crab,female,99,6,1.5,120,276
96076,58,-164,1976,southern Tanner crab,female,44,5.1,2.5,98,127
96077,58.01667,-170.3,1976,southern Tanner crab,female,73,,,198,61
96078,58.01667,-171.58333,1976,southern Tanner crab,female,95,6.2,1.2,121,127
96079,58.03333,-172.81667,1976,southern Tanner crab,female,108,,,80,73
96080,58.35,-173.41667,1976,southern Tanner crab,female,113,,,76,272
96081,58.68333,-172.88333,1976,southern Tanner crab,female,112,1.8,0.6,136,91
96082,58.66667,-173.43333,1976,southern Tanner crab,female,123,1.9,2.2,137,73
96083,58.78333,-174.6,1976,southern Tanner crab,female,148,0.2,1.1,72,409
96084,58.66667,-175.46667,1976,southern Tanner crab,female,143,-0.8,2.2,75,1853
96085,59,-173.61667,1976,southern Tanner crab,female,117,1.3,0.7,139,145
96086,58.85,-175.13333,1976,southern Tanner crab,female,137,-0.7,1.6,74,4150
96087,54.68333,-165.15,1976,southern Tanner crab,female,80,4.6,4.3,55,1317
96199,56.03333,-163.98333,1976,southern Tanner crab,female,90,4.6,0.1,50,3798
96200,56.03333,-163.4,1976,southern Tanner crab,female,86,5.2,-0.2,49,4908
96201,56.01667,-162.81667,1976,southern Tanner crab,female,79,3.7,0.3,38,9669
96202,56.03333,-162.21667,1976,southern Tanner crab,female,70,3.4,-0.4,39,6245
96203,56.03333,-168.2,1976,southern Tanner crab,female,146,8.5,4,148,9420
96204,56.35,-167.03333,1976,southern Tanner crab,female,112,8.5,2.3,129,7141
96205,56.38333,-166.41667,1976,southern Tanner crab,female,101,7.3,1.2,109,553
96206,56.33333,-165.21667,1976,southern Tanner crab,female,86,5.1,0.5,60,3038
96207,56.35,-164.58333,1976,southern Tanner crab,female,84,5,-1.2,61,1934
96208,56.35,-164,1976,southern Tanner crab,female,84,5.2,-1,62,16299
96209,56.35,-163.38333,1976,southern Tanner crab,female,84,5.2,-0.5,48,4939
96210,56.35,-162.81667,1976,southern Tanner crab,female,77,4.7,-0.7,47,1934
96211,56.33333,-162.2,1976,southern Tanner crab,female,80,4.5,-0.3,46,21134
96212,56.33333,-161.61667,1976,southern Tanner crab,female,62,1,0.5,41,760
96213,56.33333,-161,1976,southern Tanner crab,female,53,1,0.7,42,691
96214,56.36667,-168.23333,1976,southern Tanner crab,female,146,8.1,3.5,127,21825
77482,57.03333,-168.93333,1976,southern Tanner crab,female,77,6.5,1,114,1013
77481,57.01667,-159.71667,1976,southern Tanner crab,female,55,2.2,1.5,74,2194
77480,57.01667,-160.33333,1976,southern Tanner crab,female,62,1.3,1,72,6216
77479,57.01667,-160.96667,1976,southern Tanner crab,female,62,1.2,0.9,69,4220
77478,57.01667,-161.56667,1976,southern Tanner crab,female,68,4,0.3,68,3453
77477,57.03333,-162.18333,1976,southern Tanner crab,female,57,3,0.7,67,20007
77476,57.03333,-162.8,1976,southern Tanner crab,female,57,4.5,-0.5,66,2279
77475,57.01667,-163.36667,1976,southern Tanner crab,female,64,6.1,-0.9,104,6078
77474,57.01667,-164,1976,southern Tanner crab,female,66,5.6,0.3,103,4179
77473,56.93333,-164.45,1976,southern Tanner crab,female,71,0.3,-1.6,90,14681
77472,57,-166.43333,1976,southern Tanner crab,female,75,-0.5,-1.6,87,2150
74032,56.66667,-165.16667,1976,southern Tanner crab,male,73,,,97,57
74031,56.7,-165.83333,1976,southern Tanner crab,male,75,,,96,99
74030,56.7,-166.4,1976,southern Tanner crab,male,79,,,95,47
74029,56.66667,-167,1976,southern Tanner crab,male,91,,,94,128
74028,56.33333,-170.66667,1976,southern Tanner crab,male,117,8.3,3.6,139,19630
74027,56.31667,-170.21667,1976,southern Tanner crab,male,110,8.3,3.5,138,2153
74026,56.36667,-169.41667,1976,southern Tanner crab,male,137,7.7,3.6,147,10360
74025,56.35,-168.85,1976,southern Tanner crab,male,124,8.5,3.6,133,7011
74024,56.36667,-168.23333,1976,southern Tanner crab,male,146,8.1,3.5,127,21134
74023,56.33333,-161,1976,southern Tanner crab,male,53,1,0.7,42,3315
74022,56.33333,-161.61667,1976,southern Tanner crab,male,62,1,0.5,41,8812
73867,56.35,-162.81667,1976,southern Tanner crab,male,77,4.7,-0.7,47,4006
73866,56.35,-163.38333,1976,southern Tanner crab,male,84,5.2,-0.5,48,10763
73865,56.35,-164,1976,southern Tanner crab,male,84,5.2,-1,62,9117
73864,56.35,-164.58333,1976,southern Tanner crab,male,84,5,-1.2,61,3039
73863,56.33333,-165.21667,1976,southern Tanner crab,male,86,5.1,0.5,60,8102
73862,56.35,-165.78333,1976,southern Tanner crab,male,90,5.2,0.8,59,7293
73861,56.38333,-166.41667,1976,southern Tanner crab,male,101,7.3,1.2,109,1243
73860,56.35,-167.03333,1976,southern Tanner crab,male,112,8.5,2.3,129,3798
73859,56.35,-167.65,1976,southern Tanner crab,male,128,8.7,2.9,128,9283
73858,56.03333,-168.2,1976,southern Tanner crab,male,146,8.5,4,148,8660
73857,56.03333,-162.21667,1976,southern Tanner crab,male,70,3.4,-0.4,39,25318
73856,56.01667,-162.81667,1976,southern Tanner crab,male,79,3.7,0.3,38,17266
73855,56.03333,-163.4,1976,southern Tanner crab,male,86,5.2,-0.2,49,11685
73854,56.03333,-163.98333,1976,southern Tanner crab,male,90,4.6,0.1,50,3494
73853,56.01667,-164.58333,1976,southern Tanner crab,male,91,4.6,-0.4,51,4862
73852,56.01667,-165.16667,1976,southern Tanner crab,male,93,5,1.5,52,2026
73851,56.03333,-165.78333,1976,southern Tanner crab,male,104,5.6,2.5,58,7427
73850,56,-166.38333,1976,southern Tanner crab,male,123,8.1,3,108,3419
73849,55.71667,-168.15,1976,southern Tanner crab,male,132,9.2,3.5,149,97053
73848,55.68333,-162.81667,1976,southern Tanner crab,male,53,4.1,1.8,37,27099
73847,55.66667,-163.38333,1976,southern Tanner crab,male,79,4.3,1,36,18839
73846,55.7,-164,1976,southern Tanner crab,male,91,,,165,31315
73845,55.7,-164.53333,1976,southern Tanner crab,male,93,,,26,2786
73844,55.7,-165.18333,1976,southern Tanner crab,male,106,5.4,2.3,53,4710
73843,55.68333,-165.78333,1976,southern Tanner crab,male,113,6.3,3.1,57,4895
73842,55.66667,-166.36667,1976,southern Tanner crab,male,124,8.1,3.4,107,5663
73841,55.7,-166.96667,1976,southern Tanner crab,male,132,8.4,3.5,151,8288
73840,55.7,-167.56667,1976,southern Tanner crab,male,132,8.8,3.3,150,14737
73839,55.35,-163.41667,1976,southern Tanner crab,male,48,11.1,5.8,174,28178
73838,55.33333,-164,1976,southern Tanner crab,male,73,,,159,5375
73837,55.31667,-164.61667,1976,southern Tanner crab,male,101,,,19,4674
73836,55.36667,-165.16667,1976,southern Tanner crab,male,110,6.5,3.5,54,14182
73835,55.35,-165.76667,1976,southern Tanner crab,male,115,5.4,4,56,3166
73834,55.36667,-166.35,1976,southern Tanner crab,male,128,7.7,3.2,106,1899
73833,55.01667,-165.15,1976,southern Tanner crab,male,106,7,4.9,185,36458
73832,55.01667,-165.71667,1976,southern Tanner crab,male,126,,,8,49832
73831,55.03333,-166.35,1976,southern Tanner crab,male,139,,,5,10483
73830,55.03333,-166.93333,1976,southern Tanner crab,male,152,6.7,4.3,130,25220
73774,57.03333,-162.8,1976,southern Tanner crab,male,57,4.5,-0.5,66,4710
73773,57.01667,-163.36667,1976,southern Tanner crab,male,64,6.1,-0.9,104,7183
73772,57.01667,-164,1976,southern Tanner crab,male,66,5.6,0.3,103,2659
73771,56.93333,-164.45,1976,southern Tanner crab,male,71,0.3,-1.6,90,8988
73770,57,-165.16667,1976,southern Tanner crab,male,73,0.1,-1.6,89,115
93758,56.01667,-168.21667,1977,southern Tanner crab,female,143,,,107,11189
93759,56.33333,-167.01667,1977,southern Tanner crab,female,110,9.5,3.9,94,253
93760,56.33333,-166.41667,1977,southern Tanner crab,female,99,9.2,3.6,81,1140
93761,56.33333,-165.8,1977,southern Tanner crab,female,88,,,80,117
93762,56.33333,-164.58333,1977,southern Tanner crab,female,84,8.4,2.9,74,1857
93763,56.33333,-164,1977,southern Tanner crab,female,84,,,49,26107
93764,56.33333,-163.4,1977,southern Tanner crab,female,82,6.8,3.1,28,1266
93765,56.31667,-162.8,1977,southern Tanner crab,female,77,6.2,3,27,2887
93766,56.33333,-162.21667,1977,southern Tanner crab,female,75,,,26,3505
93767,56.35,-161.63333,1977,southern Tanner crab,female,62,4.1,3.2,6,584
93768,56.35,-161,1977,southern Tanner crab,female,51,,,7,886
93769,56.35,-168.23333,1977,southern Tanner crab,female,148,9.5,3.7,106,3155
93770,56.33333,-168.86667,1977,southern Tanner crab,female,123,12,3.8,158,11646
93771,56.33333,-169.46667,1977,southern Tanner crab,female,146,11.7,,157,1013
93807,57.33333,-161.53333,1977,southern Tanner crab,female,55,,,57,4559
93808,57.33333,-160.91667,1977,southern Tanner crab,female,62,,,21,3798
93809,57.33333,-160.28333,1977,southern Tanner crab,female,60,4.8,4.3,20,3039
93810,57.35,-159.66667,1977,southern Tanner crab,female,55,,,12,127
72124,55,-166.31667,1977,southern Tanner crab,male,139,6.8,3.6,38,8737
81598,56.66667,-161.58333,1977,southern Tanner crab,male,86,4.7,2.4,24,15196
81597,56.65,-162.18333,1977,southern Tanner crab,male,71,,,25,12696
81596,56.66667,-162.78333,1977,southern Tanner crab,male,71,,,52,6630
81595,56.65,-163.38333,1977,southern Tanner crab,male,73,8.1,2,51,6492
81594,56.66667,-164,1977,southern Tanner crab,male,73,7.3,1.5,50,4558
81593,56.66667,-164.6,1977,southern Tanner crab,male,71,8,2.9,73,2026
82403,57.66667,-160.88333,1977,southern Tanner crab,male,55,8.3,2.1,59,1140
82402,57.66667,-161.5,1977,southern Tanner crab,male,49,8,3.6,58,1646
82435,57.68333,-172.76667,1977,southern Tanner crab,male,113,9.5,3,142,3546
82436,58,-163.38333,1977,southern Tanner crab,male,40,3.8,2.7,67,138
82437,58,-160.85,1977,southern Tanner crab,male,42,7,3.6,61,152
82438,58,-172.2,1977,southern Tanner crab,male,101,9.3,2.5,138,912
82439,58.35,-172.91667,1977,southern Tanner crab,male,106,8.6,,136,304
82440,54.66667,-165.15,1977,southern Tanner crab,male,80,6.4,5.5,35,1162
71460,56.35,-161.63333,1977,southern Tanner crab,male,62,4.1,3.2,6,3856
71459,56.33333,-162.21667,1977,southern Tanner crab,male,75,,,26,4674
71458,56.31667,-162.8,1977,southern Tanner crab,male,77,6.2,3,27,8660
71457,56.33333,-163.4,1977,southern Tanner crab,male,82,6.8,3.1,28,5318
71456,56.33333,-164,1977,southern Tanner crab,male,84,,,49,6768
71455,56.33333,-164.58333,1977,southern Tanner crab,male,84,8.4,2.9,74,13503
71454,56.31667,-165.2,1977,southern Tanner crab,male,84,,,75,2887
71453,56.33333,-165.8,1977,southern Tanner crab,male,88,,,80,701
71452,56.33333,-166.41667,1977,southern Tanner crab,male,99,9.2,3.6,81,1520
71451,56.33333,-167.01667,1977,southern Tanner crab,male,110,9.5,3.9,94,1140
71450,56.01667,-168.21667,1977,southern Tanner crab,male,143,,,107,11050
71449,56.01667,-162.21667,1977,southern Tanner crab,male,59,,,4,8508
71448,56.01667,-162.8,1977,southern Tanner crab,male,77,,,3,17554
71447,56,-163.4,1977,southern Tanner crab,male,84,,,29,16462
71446,56,-164,1977,southern Tanner crab,male,88,,,48,7091
71445,56,-164.58333,1977,southern Tanner crab,male,90,,,45,6078
71444,56,-165.18333,1977,southern Tanner crab,male,93,,,44,8611
71443,56,-165.78333,1977,southern Tanner crab,male,108,,,41,1773
71617,56.35,-161,1977,southern Tanner crab,male,51,,,7,4179
71618,56.35,-168.23333,1977,southern Tanner crab,male,148,9.5,3.7,106,2454
71619,56.33333,-168.86667,1977,southern Tanner crab,male,123,12,3.8,158,9283
71620,56.33333,-169.46667,1977,southern Tanner crab,male,146,11.7,,157,506
71621,56.33333,-170.05,1977,southern Tanner crab,male,104,9.6,,156,5318
71622,56.33333,-170.66667,1977,southern Tanner crab,male,115,10.1,,153,16104
71623,56.66667,-167.66667,1977,southern Tanner crab,male,101,,,92,3177
71624,56.65,-167.06667,1977,southern Tanner crab,male,93,9.5,3.5,93,1140
71625,56.66667,-166.45,1977,southern Tanner crab,male,80,9.2,3.1,82,351
71626,56.66667,-165.83333,1977,southern Tanner crab,male,75,,,79,1934
71627,56.66667,-165.2,1977,southern Tanner crab,male,73,,,76,2701
82434,57.68333,-172.15,1977,southern Tanner crab,male,102,9.5,,141,1709
93811,57.31667,-168.36667,1977,southern Tanner crab,female,71,9,3,89,138
93812,57.33333,-168.98333,1977,southern Tanner crab,female,66,11.4,,117,584
93813,57.33333,-172.08333,1977,southern Tanner crab,female,106,9.8,,144,127
93814,57.33333,-172.71667,1977,southern Tanner crab,female,110,9.2,3.3,143,1168
93815,57.66667,-167.15,1977,southern Tanner crab,female,66,8.4,2,86,217
93816,57.66667,-161.5,1977,southern Tanner crab,female,49,8,3.6,58,633
93817,57.66667,-160.88333,1977,southern Tanner crab,female,55,8.3,2.1,59,253
93818,57.65,-160.25,1977,southern Tanner crab,female,51,,,19,760
93645,55.68333,-162.81667,1977,southern Tanner crab,female,51,,,2,6193
93646,55.68333,-168.16667,1977,southern Tanner crab,female,128,,,108,8439
93647,56,-167.61667,1977,southern Tanner crab,female,126,,,100,6660
93648,56.01667,-167.01667,1977,southern Tanner crab,female,128,,,95,1934
93649,56,-166.4,1977,southern Tanner crab,female,121,,,40,1381
93650,56,-165.78333,1977,southern Tanner crab,female,108,,,41,507
93651,56,-165.18333,1977,southern Tanner crab,female,93,,,44,1520
93652,56,-164.58333,1977,southern Tanner crab,female,90,,,45,17981
93653,56,-164,1977,southern Tanner crab,female,88,,,48,9371
93654,56,-163.4,1977,southern Tanner crab,female,84,,,29,21527
71442,56,-166.4,1977,southern Tanner crab,male,121,,,40,3453
71441,56.01667,-167.01667,1977,southern Tanner crab,male,128,,,95,1519
71440,56,-167.61667,1977,southern Tanner crab,male,126,,,100,4323
71439,55.68333,-168.16667,1977,southern Tanner crab,male,128,,,108,8439
81599,56.68333,-161,1977,southern Tanner crab,male,64,,,8,2583
81600,56.68333,-160.38333,1977,southern Tanner crab,male,59,3.2,3.2,9,1823
81601,56.66667,-168.28333,1977,southern Tanner crab,male,102,9.6,3.5,102,1646
81602,56.68333,-168.88333,1977,southern Tanner crab,male,97,9.8,3.6,105,4051
81603,56.65,-169.53333,1977,southern Tanner crab,male,75,11.1,4.5,110,6742
81604,56.68333,-170.13333,1977,southern Tanner crab,male,93,9.9,3.8,155,5698
81605,56.68333,-170.71667,1977,southern Tanner crab,male,108,9.8,3.7,154,13043
81606,56.68333,-171.33333,1977,southern Tanner crab,male,113,9.6,3.7,151,7011
81607,56.68333,-171.93333,1977,southern Tanner crab,male,117,9.8,3.8,150,153305
81608,56.68333,-172.55,1977,southern Tanner crab,male,128,9.4,,149,10004
96253,55.66667,-165.16667,1977,southern Tanner crab,female,106,7.7,4,43,5825
96252,55.66667,-165.8,1977,southern Tanner crab,female,112,7.4,4.1,42,1519
96251,55.68333,-166.38333,1977,southern Tanner crab,female,123,6.9,3.7,39,3926
82404,57.65,-160.25,1977,southern Tanner crab,male,51,,,19,3494
81617,56.98333,-162.16667,1977,southern Tanner crab,male,59,,,56,16968
81618,57,-161.56667,1977,southern Tanner crab,male,66,5.2,2.2,23,7978
81619,57,-160.93333,1977,southern Tanner crab,male,62,,,22,5609
94384,56.33333,-170.05,1977,southern Tanner crab,female,104,9.6,,156,4179
94385,56.33333,-170.66667,1977,southern Tanner crab,female,115,10.1,,153,43755
94386,56.66667,-165.83333,1977,southern Tanner crab,female,75,,,79,691
94387,56.66667,-164.6,1977,southern Tanner crab,female,71,8,2.9,73,507
94388,56.66667,-164,1977,southern Tanner crab,female,73,7.3,1.5,50,2901
94389,56.65,-163.38333,1977,southern Tanner crab,female,73,8.1,2,51,4835
94390,56.66667,-162.78333,1977,southern Tanner crab,female,71,,,52,3453
94391,56.65,-162.18333,1977,southern Tanner crab,female,71,,,25,11068
94392,56.66667,-161.58333,1977,southern Tanner crab,female,86,4.7,2.4,24,128655
94393,56.68333,-161,1977,southern Tanner crab,female,64,,,8,608
94394,56.68333,-160.38333,1977,southern Tanner crab,female,59,3.2,3.2,9,152
94395,56.66667,-168.28333,1977,southern Tanner crab,female,102,9.6,3.5,102,7361
94396,56.68333,-168.88333,1977,southern Tanner crab,female,97,9.8,3.6,105,506
94397,56.65,-169.53333,1977,southern Tanner crab,female,75,11.1,4.5,110,950
94398,56.68333,-170.13333,1977,southern Tanner crab,female,93,9.9,3.8,155,507
94399,56.68333,-170.71667,1977,southern Tanner crab,female,108,9.8,3.7,154,5192
94400,56.68333,-171.33333,1977,southern Tanner crab,female,113,9.6,3.7,151,16709
94401,56.68333,-171.93333,1977,southern Tanner crab,female,117,9.8,3.8,150,142064
94402,56.68333,-172.55,1977,southern Tanner crab,female,128,9.4,,149,9117
94403,57,-164.6,1977,southern Tanner crab,female,66,,,72,217
94404,56.98333,-163.98333,1977,southern Tanner crab,female,66,,,71,2624
94405,56.98333,-163.36667,1977,southern Tanner crab,female,64,6.7,1.7,70,1796
94406,57,-162.78333,1977,southern Tanner crab,female,59,,,53,4305
94407,56.98333,-162.16667,1977,southern Tanner crab,female,59,,,56,2659
94408,57,-161.56667,1977,southern Tanner crab,female,66,5.2,2.2,23,9244
